Analyzed file:	D:\пешики\00022.MTS
+Object's №: 0
 Coordinate: [120 x 239 from (256, 126)]
+Object's №: 1
 Coordinate: [95 x 190 from (92, 104)]
Frame №	463 ----------------------
Object's on frame in detect:	3
+Object's №: 0
 Coordinate: [98 x 197 from (92, 100)]
+Object's №: 1
 Coordinate: [117 x 234 from (263, 126)]
+Object's №: 2
 Coordinate: [77 x 154 from (282, 148)]
				-----rejected------
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [98 x 197 from (92, 100)]
+Object's №: 1
 Coordinate: [117 x 234 from (263, 126)]
Frame №	464 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [120 x 240 from (256, 116)]
+Object's №: 1
 Coordinate: [93 x 187 from (95, 101)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [120 x 240 from (256, 116)]
+Object's №: 1
 Coordinate: [93 x 187 from (95, 101)]
Frame №	465 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [103 x 207 from (270, 122)]
+Object's №: 1
 Coordinate: [95 x 190 from (94, 100)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [103 x 207 from (270, 122)]
+Object's №: 1
 Coordinate: [95 x 190 from (94, 100)]
Frame №	466 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [105 x 211 from (270, 116)]
+Object's №: 1
 Coordinate: [94 x 187 from (96, 101)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [105 x 211 from (270, 116)]
+Object's №: 1
 Coordinate: [94 x 187 from (96, 101)]
Frame №	467 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [97 x 194 from (275, 119)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [97 x 194 from (275, 119)]
Frame №	468 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [96 x 191 from (278, 117)]
+Object's №: 1
 Coordinate: [99 x 198 from (92, 90)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [96 x 191 from (278, 117)]
+Object's №: 1
 Coordinate: [99 x 198 from (92, 90)]
Frame №	469 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [94 x 188 from (281, 115)]
+Object's №: 1
 Coordinate: [99 x 198 from (92, 90)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [94 x 188 from (281, 115)]
+Object's №: 1
 Coordinate: [99 x 198 from (92, 90)]
Frame №	470 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [106 x 212 from (90, 81)]
+Object's №: 1
 Coordinate: [91 x 182 from (282, 119)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [106 x 212 from (90, 81)]
+Object's №: 1
 Coordinate: [91 x 182 from (282, 119)]
Frame №	471 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [111 x 222 from (90, 73)]
+Object's №: 1
 Coordinate: [92 x 183 from (282, 117)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [111 x 222 from (90, 73)]
+Object's №: 1
 Coordinate: [92 x 183 from (282, 117)]
Frame №	472 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [93 x 185 from (282, 112)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [93 x 185 from (282, 112)]
Frame №	473 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [93 x 186 from (283, 108)]
+Object's №: 1
 Coordinate: [99 x 199 from (93, 80)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [93 x 186 from (283, 108)]
+Object's №: 1
 Coordinate: [99 x 199 from (93, 80)]
Frame №	474 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [96 x 192 from (282, 99)]
+Object's №: 1
 Coordinate: [96 x 192 from (95, 80)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [96 x 192 from (282, 99)]
+Object's №: 1
 Coordinate: [96 x 192 from (95, 80)]
Frame №	475 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [93 x 186 from (284, 95)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [93 x 186 from (284, 95)]
Frame №	476 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [91 x 182 from (284, 92)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [91 x 182 from (284, 92)]
Frame №	477 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [95 x 189 from (98, 75)]
+Object's №: 1
 Coordinate: [87 x 173 from (287, 92)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [95 x 189 from (98, 75)]
+Object's №: 1
 Coordinate: [87 x 173 from (287, 92)]
Frame №	478 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [97 x 195 from (96, 63)]
+Object's №: 1
 Coordinate: [88 x 176 from (289, 86)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [97 x 195 from (96, 63)]
+Object's №: 1
 Coordinate: [88 x 176 from (289, 86)]
Frame №	479 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [86 x 172 from (291, 84)]
+Object's №: 1
 Coordinate: [95 x 189 from (97, 65)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [86 x 172 from (291, 84)]
+Object's №: 1
 Coordinate: [95 x 189 from (97, 65)]
Frame №	480 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [82 x 164 from (293, 89)]
+Object's №: 1
 Coordinate: [88 x 175 from (101, 76)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [82 x 164 from (293, 89)]
+Object's №: 1
 Coordinate: [88 x 175 from (101, 76)]
Frame №	481 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [85 x 169 from (293, 79)]
+Object's №: 1
 Coordinate: [95 x 190 from (101, 61)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [85 x 169 from (293, 79)]
+Object's №: 1
 Coordinate: [95 x 190 from (101, 61)]
Frame №	482 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [100 x 200 from (96, 54)]
+Object's №: 1
 Coordinate: [81 x 162 from (295, 78)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [100 x 200 from (96, 54)]
+Object's №: 1
 Coordinate: [81 x 162 from (295, 78)]
Frame №	483 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [89 x 178 from (102, 69)]
+Object's №: 1
 Coordinate: [83 x 166 from (294, 75)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [89 x 178 from (102, 69)]
+Object's №: 1
 Coordinate: [83 x 166 from (294, 75)]
Frame №	484 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [88 x 177 from (292, 70)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [88 x 177 from (292, 70)]
Frame №	485 ----------------------
Object's on frame in detect:	3
+Object's №: 0
 Coordinate: [92 x 184 from (102, 65)]
+Object's №: 1
 Coordinate: [106 x 212 from (282, 57)]
+Object's №: 2
 Coordinate: [69 x 138 from (302, 79)]
				-----rejected------
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [92 x 184 from (102, 65)]
+Object's №: 1
 Coordinate: [106 x 212 from (282, 57)]
Frame №	486 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [111 x 222 from (284, 48)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [111 x 222 from (284, 48)]
Frame №	487 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [111 x 223 from (282, 46)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [111 x 223 from (282, 46)]
Frame №	488 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [79 x 159 from (302, 59)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [79 x 159 from (302, 59)]
Frame №	489 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [87 x 175 from (104, 56)]
+Object's №: 1
 Coordinate: [90 x 180 from (295, 52)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [87 x 175 from (104, 56)]
+Object's №: 1
 Coordinate: [90 x 180 from (295, 52)]
Frame №	490 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [83 x 165 from (303, 53)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [83 x 165 from (303, 53)]
Frame №	491 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [86 x 173 from (301, 46)]
+Object's №: 1
 Coordinate: [77 x 154 from (111, 57)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [86 x 173 from (301, 46)]
+Object's №: 1
 Coordinate: [77 x 154 from (111, 57)]
Frame №	492 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [84 x 168 from (302, 45)]
+Object's №: 1
 Coordinate: [78 x 156 from (112, 56)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [84 x 168 from (302, 45)]
+Object's №: 1
 Coordinate: [78 x 156 from (112, 56)]
Frame №	493 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [90 x 181 from (301, 38)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [90 x 181 from (301, 38)]
Frame №	494 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [89 x 178 from (302, 37)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [89 x 178 from (302, 37)]
Frame №	495 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [91 x 182 from (301, 33)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [91 x 182 from (301, 33)]
Frame №	496 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [98 x 197 from (297, 27)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [98 x 197 from (297, 27)]
Frame №	497 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [90 x 181 from (107, 40)]
+Object's №: 1
 Coordinate: [89 x 178 from (301, 32)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [90 x 181 from (107, 40)]
+Object's №: 1
 Coordinate: [89 x 178 from (301, 32)]
Frame №	498 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [92 x 185 from (106, 37)]
+Object's №: 1
 Coordinate: [91 x 182 from (302, 26)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [92 x 185 from (106, 37)]
+Object's №: 1
 Coordinate: [91 x 182 from (302, 26)]
Frame №	499 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [88 x 177 from (304, 27)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [88 x 177 from (304, 27)]
Frame №	500 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [85 x 171 from (306, 22)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [85 x 171 from (306, 22)]
Frame №	501 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [88 x 177 from (306, 17)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [88 x 177 from (306, 17)]
Frame №	502 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [90 x 181 from (305, 10)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [90 x 181 from (305, 10)]
Frame №	503 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [88 x 175 from (307, 9)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [88 x 175 from (307, 9)]
Frame №	504 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [89 x 177 from (305, 7)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [89 x 177 from (305, 7)]
Frame №	505 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [88 x 177 from (307, 4)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [88 x 177 from (307, 4)]
Frame №	506 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [154 x 308 from (-39, 192)]
+Object's №: 1
 Coordinate: [88 x 175 from (308, 2)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [154 x 308 from (-39, 192)]
+Object's №: 1
 Coordinate: [88 x 175 from (308, 2)]
Frame №	507 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [86 x 171 from (311, 2)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [86 x 171 from (311, 2)]
Frame №	508 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [158 x 316 from (-40, 187)]
+Object's №: 1
 Coordinate: [89 x 177 from (310, -2)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [158 x 316 from (-40, 187)]
+Object's №: 1
 Coordinate: [89 x 177 from (310, -2)]
Frame №	509 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [154 x 308 from (-39, 192)]
+Object's №: 1
 Coordinate: [95 x 190 from (307, -6)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [154 x 308 from (-39, 192)]
+Object's №: 1
 Coordinate: [95 x 190 from (307, -6)]
Frame №	510 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [158 x 316 from (-40, 187)]
+Object's №: 1
 Coordinate: [91 x 181 from (312, -7)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [158 x 316 from (-40, 187)]
+Object's №: 1
 Coordinate: [91 x 181 from (312, -7)]
Frame №	511 ----------------------
Object's on frame in detect:	3
+Object's №: 0
 Coordinate: [157 x 314 from (-39, 184)]
+Object's №: 1
 Coordinate: [87 x 174 from (314, -7)]
+Object's №: 2
 Coordinate: [92 x 185 from (103, 11)]
Object's on frame in detect_filter:	3
+Object's №: 0
 Coordinate: [157 x 314 from (-39, 184)]
+Object's №: 1
 Coordinate: [87 x 174 from (314, -7)]
+Object's №: 2
 Coordinate: [92 x 185 from (103, 11)]
Frame №	512 ----------------------
Object's on frame in detect:	3
+Object's №: 0
 Coordinate: [154 x 308 from (-39, 192)]
+Object's №: 1
 Coordinate: [91 x 181 from (312, -13)]
+Object's №: 2
 Coordinate: [95 x 189 from (102, 8)]
Object's on frame in detect_filter:	3
+Object's №: 0
 Coordinate: [154 x 308 from (-39, 192)]
+Object's №: 1
 Coordinate: [91 x 181 from (312, -13)]
+Object's №: 2
 Coordinate: [95 x 189 from (102, 8)]
Frame №	513 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [89 x 178 from (313, -15)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [89 x 178 from (313, -15)]
Frame №	514 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [95 x 189 from (106, 8)]
+Object's №: 1
 Coordinate: [85 x 169 from (316, -15)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [95 x 189 from (106, 8)]
+Object's №: 1
 Coordinate: [85 x 169 from (316, -15)]
Frame №	515 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [88 x 176 from (108, 15)]
+Object's №: 1
 Coordinate: [87 x 173 from (316, -18)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [88 x 176 from (108, 15)]
+Object's №: 1
 Coordinate: [87 x 173 from (316, -18)]
Frame №	516 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [90 x 179 from (108, 10)]
+Object's №: 1
 Coordinate: [88 x 175 from (315, -20)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [90 x 179 from (108, 10)]
+Object's №: 1
 Coordinate: [88 x 175 from (315, -20)]
Frame №	517 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [88 x 175 from (315, -19)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [88 x 175 from (315, -19)]
Frame №	518 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [83 x 166 from (318, -19)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [83 x 166 from (318, -19)]
Frame №	519 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [95 x 189 from (106, -4)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [95 x 189 from (106, -4)]
Frame №	520 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	521 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	522 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	523 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	524 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	525 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	526 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	527 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	528 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	529 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	530 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	531 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	532 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [66 x 132 from (587, 138)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [66 x 132 from (587, 138)]
Frame №	533 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	534 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [82 x 164 from (118, -18)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [82 x 164 from (118, -18)]
Frame №	535 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [82 x 164 from (117, -20)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [82 x 164 from (117, -20)]
Frame №	536 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	537 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	538 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	539 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	540 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	541 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	542 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	543 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	544 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [71 x 141 from (123, -15)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [71 x 141 from (123, -15)]
Frame №	545 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [71 x 141 from (123, -15)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [71 x 141 from (123, -15)]
Frame №	546 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	547 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [67 x 134 from (126, -14)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [67 x 134 from (126, -14)]
Frame №	548 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	549 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	550 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	551 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [81 x 161 from (561, 137)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [81 x 161 from (561, 137)]
Frame №	552 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	553 ----------------------
Object's on frame in detect:	3
+Object's №: 0
 Coordinate: [133 x 266 from (532, 44)]
+Object's №: 1
 Coordinate: [95 x 190 from (565, 58)]
+Object's №: 2
 Coordinate: [82 x 164 from (554, 133)]
				-----rejected------
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [133 x 266 from (532, 44)]
Frame №	554 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [79 x 157 from (555, 137)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [79 x 157 from (555, 137)]
Frame №	555 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [133 x 266 from (532, 39)]
+Object's №: 1
 Coordinate: [78 x 156 from (553, 133)]
				-----rejected------
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [133 x 266 from (532, 39)]
Frame №	556 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [109 x 219 from (551, 47)]
+Object's №: 1
 Coordinate: [72 x 144 from (553, 137)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [109 x 219 from (551, 47)]
+Object's №: 1
 Coordinate: [72 x 144 from (553, 137)]
Frame №	557 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [109 x 217 from (545, 41)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [109 x 217 from (545, 41)]
Frame №	558 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [110 x 220 from (545, 37)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [110 x 220 from (545, 37)]
Frame №	559 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [104 x 208 from (549, 41)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [104 x 208 from (549, 41)]
Frame №	560 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [104 x 209 from (549, 38)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [104 x 209 from (549, 38)]
Frame №	561 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [116 x 232 from (540, 28)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [116 x 232 from (540, 28)]
Frame №	562 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [114 x 228 from (542, 28)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [114 x 228 from (542, 28)]
Frame №	563 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [102 x 204 from (548, 34)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [102 x 204 from (548, 34)]
Frame №	564 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [103 x 206 from (547, 31)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [103 x 206 from (547, 31)]
Frame №	565 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [105 x 210 from (544, 29)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [105 x 210 from (544, 29)]
Frame №	566 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [108 x 216 from (540, 26)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [108 x 216 from (540, 26)]
Frame №	567 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [106 x 212 from (544, 26)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [106 x 212 from (544, 26)]
Frame №	568 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [105 x 210 from (543, 29)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [105 x 210 from (543, 29)]
Frame №	569 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [107 x 215 from (539, 32)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [107 x 215 from (539, 32)]
Frame №	570 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [110 x 220 from (535, 24)]
+Object's №: 1
 Coordinate: [72 x 144 from (566, 88)]
				-----rejected------
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [110 x 220 from (535, 24)]
Frame №	571 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [97 x 193 from (547, 50)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [97 x 193 from (547, 50)]
Frame №	572 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [98 x 196 from (546, 47)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [98 x 196 from (546, 47)]
Frame №	573 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [125 x 249 from (524, 6)]
+Object's №: 1
 Coordinate: [77 x 154 from (564, 82)]
				-----rejected------
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [125 x 249 from (524, 6)]
Frame №	574 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [121 x 242 from (528, 11)]
+Object's №: 1
 Coordinate: [77 x 154 from (564, 80)]
				-----rejected------
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [121 x 242 from (528, 11)]
Frame №	575 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [121 x 242 from (528, 11)]
+Object's №: 1
 Coordinate: [76 x 152 from (564, 80)]
				-----rejected------
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [121 x 242 from (528, 11)]
Frame №	576 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [127 x 253 from (522, 0)]
+Object's №: 1
 Coordinate: [88 x 176 from (555, 56)]
				-----rejected------
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [127 x 253 from (522, 0)]
Frame №	577 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [95 x 189 from (547, 46)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [95 x 189 from (547, 46)]
Frame №	578 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [94 x 188 from (545, 44)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [94 x 188 from (545, 44)]
Frame №	579 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [94 x 188 from (547, 46)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [94 x 188 from (547, 46)]
Frame №	580 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [95 x 190 from (545, 46)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [95 x 190 from (545, 46)]
Frame №	581 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [117 x 235 from (524, 8)]
+Object's №: 1
 Coordinate: [79 x 158 from (560, 73)]
				-----rejected------
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [117 x 235 from (524, 8)]
Frame №	582 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [122 x 244 from (520, 3)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [122 x 244 from (520, 3)]
Frame №	583 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [119 x 238 from (523, 6)]
+Object's №: 1
 Coordinate: [79 x 157 from (548, 14)]
				-----rejected------
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [119 x 238 from (523, 6)]
Frame №	584 ----------------------
Object's on frame in detect:	2
