Analyzed file:	D:\пешики\00022.MTS
+Object's №: 1
 Coordinate: [90 x 180 from (481, -2)]
+Object's №: 2
 Coordinate: [98 x 196 from (68, 16)]
+Object's №: 3
 Coordinate: [67 x 134 from (576, 218)]
+Object's №: 4
 Coordinate: [92 x 184 from (219, 45)]
Frame №	1299 ----------------------
Object's on frame in myPersons:	5
+Object's №: 0
 Coordinate: [103 x 207 from (407, 87)]
+Object's №: 1
 Coordinate: [90 x 180 from (480, -4)]
+Object's №: 2
 Coordinate: [102 x 205 from (64, 15)]
+Object's №: 3
 Coordinate: [67 x 134 from (576, 218)]
+Object's №: 4
 Coordinate: [92 x 184 from (222, 47)]
Frame №	1300 ----------------------
Object's on frame in myPersons:	5
+Object's №: 0
 Coordinate: [102 x 204 from (402, 85)]
+Object's №: 1
 Coordinate: [90 x 180 from (479, -6)]
+Object's №: 2
 Coordinate: [106 x 213 from (63, 18)]
+Object's №: 3
 Coordinate: [67 x 134 from (576, 218)]
+Object's №: 4
 Coordinate: [92 x 184 from (225, 49)]
Frame №	1301 ----------------------
Object's on frame in myPersons:	5
+Object's №: 0
 Coordinate: [93 x 187 from (410, 90)]
+Object's №: 1
 Coordinate: [90 x 180 from (478, -8)]
+Object's №: 2
 Coordinate: [105 x 211 from (62, 21)]
+Object's №: 3
 Coordinate: [67 x 134 from (576, 218)]
+Object's №: 4
 Coordinate: [92 x 184 from (228, 51)]
Frame №	1302 ----------------------
Object's on frame in myPersons:	5
+Object's №: 0
 Coordinate: [93 x 186 from (408, 87)]
+Object's №: 1
 Coordinate: [95 x 189 from (473, -12)]
+Object's №: 2
 Coordinate: [103 x 207 from (61, 26)]
+Object's №: 3
 Coordinate: [67 x 134 from (576, 218)]
+Object's №: 4
 Coordinate: [92 x 184 from (231, 53)]
Frame №	1303 ----------------------
Object's on frame in myPersons:	5
+Object's №: 0
 Coordinate: [100 x 201 from (405, 80)]
+Object's №: 1
 Coordinate: [95 x 189 from (472, -14)]
+Object's №: 2
 Coordinate: [98 x 197 from (64, 34)]
+Object's №: 3
 Coordinate: [67 x 134 from (576, 218)]
+Object's №: 4
 Coordinate: [92 x 184 from (234, 55)]
Frame №	1304 ----------------------
Object's on frame in myPersons:	5
+Object's №: 0
 Coordinate: [98 x 196 from (406, 80)]
+Object's №: 1
 Coordinate: [95 x 189 from (471, -16)]
+Object's №: 2
 Coordinate: [100 x 199 from (63, 34)]
+Object's №: 3
 Coordinate: [89 x 177 from (567, 188)]
+Object's №: 4
 Coordinate: [92 x 184 from (237, 57)]
Frame №	1305 ----------------------
Object's on frame in myPersons:	5
+Object's №: 0
 Coordinate: [98 x 197 from (405, 79)]
+Object's №: 1
 Coordinate: [95 x 189 from (470, -18)]
+Object's №: 2
 Coordinate: [99 x 198 from (58, 38)]
+Object's №: 3
 Coordinate: [97 x 194 from (560, 185)]
+Object's №: 4
 Coordinate: [92 x 184 from (240, 59)]
Frame №	1306 ----------------------
Object's on frame in myPersons:	5
+Object's №: 0
 Coordinate: [98 x 196 from (404, 77)]
+Object's №: 1
 Coordinate: [95 x 189 from (469, -20)]
+Object's №: 2
 Coordinate: [102 x 204 from (57, 38)]
+Object's №: 3
 Coordinate: [97 x 194 from (560, 184)]
+Object's №: 4
 Coordinate: [92 x 184 from (243, 61)]
Frame №	1307 ----------------------
Object's on frame in myPersons:	5
+Object's №: 0
 Coordinate: [98 x 196 from (404, 77)]
+Object's №: 1
 Coordinate: [95 x 189 from (468, -22)]
+Object's №: 2
 Coordinate: [102 x 205 from (59, 38)]
+Object's №: 3
 Coordinate: [97 x 194 from (560, 183)]
+Object's №: 4
 Coordinate: [92 x 184 from (246, 63)]
Frame №	1308 ----------------------
Object's on frame in myPersons:	5
+Object's №: 0
 Coordinate: [103 x 206 from (400, 70)]
+Object's №: 1
 Coordinate: [95 x 189 from (467, -24)]
+Object's №: 2
 Coordinate: [100 x 199 from (60, 45)]
+Object's №: 3
 Coordinate: [97 x 194 from (560, 182)]
+Object's №: 4
 Coordinate: [92 x 184 from (249, 65)]
Frame №	1309 ----------------------
Object's on frame in myPersons:	5
+Object's №: 0
 Coordinate: [104 x 209 from (398, 66)]
+Object's №: 1
 Coordinate: [95 x 189 from (466, -26)]
+Object's №: 2
 Coordinate: [98 x 197 from (57, 49)]
+Object's №: 3
 Coordinate: [97 x 194 from (560, 181)]
+Object's №: 4
 Coordinate: [92 x 184 from (252, 67)]
Frame №	1310 ----------------------
Object's on frame in myPersons:	5
+Object's №: 0
 Coordinate: [101 x 203 from (400, 69)]
+Object's №: 1
 Coordinate: [95 x 189 from (465, -28)]
+Object's №: 2
 Coordinate: [103 x 206 from (55, 54)]
+Object's №: 3
 Coordinate: [97 x 194 from (560, 180)]
+Object's №: 4
 Coordinate: [92 x 184 from (255, 69)]
Frame №	1311 ----------------------
Object's on frame in myPersons:	4
+Object's №: 0
 Coordinate: [104 x 207 from (398, 60)]
+Object's №: 1
 Coordinate: [95 x 189 from (464, -30)]
+Object's №: 2
 Coordinate: [107 x 214 from (49, 55)]
+Object's №: 3
 Coordinate: [97 x 194 from (560, 179)]
Frame №	1312 ----------------------
Object's on frame in myPersons:	5
+Object's №: 0
 Coordinate: [102 x 204 from (399, 60)]
+Object's №: 1
 Coordinate: [95 x 189 from (463, -32)]
+Object's №: 2
 Coordinate: [107 x 215 from (49, 58)]
+Object's №: 3
 Coordinate: [97 x 194 from (560, 178)]
Frame №	1313 ----------------------
Object's on frame in myPersons:	5
+Object's №: 0
 Coordinate: [100 x 200 from (401, 59)]
+Object's №: 1
 Coordinate: [95 x 189 from (462, -34)]
+Object's №: 2
 Coordinate: [106 x 212 from (48, 65)]
+Object's №: 3
 Coordinate: [97 x 194 from (560, 177)]
Frame №	1314 ----------------------
Object's on frame in myPersons:	5
+Object's №: 0
 Coordinate: [95 x 190 from (403, 61)]
+Object's №: 1
 Coordinate: [95 x 189 from (461, -36)]
+Object's №: 2
 Coordinate: [106 x 212 from (47, 68)]
+Object's №: 3
 Coordinate: [97 x 194 from (560, 176)]
+Object's №: 4
 Coordinate: [98 x 197 from (223, 61)]
Frame №	1315 ----------------------
Object's on frame in myPersons:	4
+Object's №: 0
 Coordinate: [97 x 194 from (403, 59)]
+Object's №: 1
 Coordinate: [99 x 198 from (48, 78)]
+Object's №: 2
 Coordinate: [97 x 194 from (560, 175)]
+Object's №: 3
 Coordinate: [98 x 197 from (223, 61)]
Frame №	1316 ----------------------
Object's on frame in myPersons:	4
+Object's №: 0
 Coordinate: [98 x 195 from (400, 55)]
+Object's №: 1
 Coordinate: [108 x 216 from (45, 66)]
+Object's №: 2
 Coordinate: [97 x 194 from (560, 174)]
+Object's №: 3
 Coordinate: [98 x 197 from (223, 61)]
Frame №	1317 ----------------------
Object's on frame in myPersons:	4
+Object's №: 0
 Coordinate: [98 x 196 from (402, 53)]
+Object's №: 1
 Coordinate: [108 x 216 from (43, 69)]
+Object's №: 2
 Coordinate: [97 x 194 from (560, 173)]
+Object's №: 3
 Coordinate: [98 x 197 from (223, 61)]
Frame №	1318 ----------------------
Object's on frame in myPersons:	4
+Object's №: 0
 Coordinate: [94 x 187 from (405, 56)]
+Object's №: 1
 Coordinate: [103 x 205 from (42, 80)]
+Object's №: 2
 Coordinate: [98 x 197 from (223, 61)]
Frame №	1319 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [95 x 191 from (402, 51)]
+Object's №: 1
 Coordinate: [103 x 206 from (42, 86)]
+Object's №: 2
 Coordinate: [98 x 197 from (223, 61)]
Frame №	1320 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [93 x 185 from (403, 54)]
+Object's №: 1
 Coordinate: [103 x 206 from (40, 89)]
+Object's №: 2
 Coordinate: [98 x 197 from (223, 61)]
Frame №	1321 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [95 x 190 from (403, 51)]
+Object's №: 1
 Coordinate: [111 x 223 from (37, 83)]
+Object's №: 2
 Coordinate: [96 x 192 from (224, 68)]
Frame №	1322 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [95 x 190 from (400, 49)]
+Object's №: 1
 Coordinate: [113 x 226 from (36, 87)]
+Object's №: 2
 Coordinate: [96 x 192 from (223, 68)]
Frame №	1323 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [97 x 195 from (399, 45)]
+Object's №: 1
 Coordinate: [109 x 219 from (36, 95)]
+Object's №: 2
 Coordinate: [96 x 192 from (222, 68)]
Frame №	1324 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [96 x 193 from (399, 43)]
+Object's №: 1
 Coordinate: [108 x 217 from (37, 101)]
+Object's №: 2
 Coordinate: [96 x 192 from (221, 68)]
Frame №	1325 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [98 x 196 from (399, 42)]
+Object's №: 1
 Coordinate: [112 x 223 from (36, 103)]
+Object's №: 2
 Coordinate: [96 x 192 from (220, 68)]
Frame №	1326 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [92 x 184 from (399, 40)]
+Object's №: 1
 Coordinate: [110 x 219 from (34, 108)]
+Object's №: 2
 Coordinate: [96 x 192 from (219, 68)]
Frame №	1327 ----------------------
Object's on frame in myPersons:	4
+Object's №: 0
 Coordinate: [93 x 186 from (398, 35)]
+Object's №: 1
 Coordinate: [110 x 219 from (32, 111)]
+Object's №: 2
 Coordinate: [96 x 192 from (218, 68)]
Frame №	1328 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [92 x 184 from (398, 35)]
+Object's №: 1
 Coordinate: [114 x 227 from (32, 110)]
+Object's №: 2
 Coordinate: [96 x 192 from (217, 68)]
Frame №	1329 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [88 x 177 from (400, 36)]
+Object's №: 1
 Coordinate: [114 x 227 from (31, 113)]
+Object's №: 2
 Coordinate: [96 x 192 from (216, 68)]
Frame №	1330 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [91 x 181 from (399, 31)]
+Object's №: 1
 Coordinate: [114 x 227 from (30, 116)]
+Object's №: 2
 Coordinate: [96 x 192 from (215, 68)]
Frame №	1331 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [87 x 174 from (400, 32)]
+Object's №: 1
 Coordinate: [114 x 227 from (29, 119)]
+Object's №: 2
 Coordinate: [96 x 192 from (214, 68)]
Frame №	1332 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [90 x 180 from (399, 29)]
+Object's №: 1
 Coordinate: [114 x 227 from (28, 122)]
+Object's №: 2
 Coordinate: [96 x 192 from (213, 68)]
Frame №	1333 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [90 x 180 from (399, 28)]
+Object's №: 1
 Coordinate: [109 x 219 from (27, 136)]
+Object's №: 2
 Coordinate: [96 x 192 from (212, 68)]
Frame №	1334 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [88 x 175 from (398, 28)]
+Object's №: 1
 Coordinate: [109 x 219 from (26, 139)]
Frame №	1335 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [95 x 190 from (394, 23)]
+Object's №: 1
 Coordinate: [109 x 219 from (25, 142)]
Frame №	1336 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [94 x 188 from (396, 20)]
+Object's №: 1
 Coordinate: [109 x 219 from (24, 145)]
Frame №	1337 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [97 x 194 from (393, 18)]
+Object's №: 1
 Coordinate: [109 x 219 from (23, 148)]
Frame №	1338 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [100 x 201 from (392, 12)]
+Object's №: 1
 Coordinate: [109 x 219 from (22, 151)]
Frame №	1339 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [100 x 200 from (391, 8)]
+Object's №: 1
 Coordinate: [109 x 219 from (21, 154)]
Frame №	1340 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [98 x 196 from (395, 9)]
+Object's №: 1
 Coordinate: [109 x 219 from (20, 157)]
Frame №	1341 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [96 x 191 from (396, 8)]
+Object's №: 1
 Coordinate: [109 x 219 from (19, 160)]
+Object's №: 2
 Coordinate: [78 x 156 from (185, 174)]
Frame №	1342 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [93 x 186 from (397, 8)]
+Object's №: 1
 Coordinate: [109 x 219 from (18, 163)]
+Object's №: 2
 Coordinate: [77 x 155 from (186, 175)]
Frame №	1343 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [91 x 183 from (397, 7)]
+Object's №: 1
 Coordinate: [120 x 238 from (18, 167)]
+Object's №: 2
 Coordinate: [77 x 155 from (185, 177)]
Frame №	1344 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [88 x 176 from (400, 8)]
+Object's №: 1
 Coordinate: [119 x 237 from (15, 173)]
+Object's №: 2
 Coordinate: [77 x 155 from (184, 179)]
Frame №	1345 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [90 x 181 from (398, 6)]
+Object's №: 1
 Coordinate: [117 x 233 from (25, 185)]
+Object's №: 2
 Coordinate: [77 x 155 from (183, 181)]
Frame №	1346 ----------------------
Object's on frame in myPersons:	4
+Object's №: 0
 Coordinate: [90 x 180 from (399, 4)]
+Object's №: 1
 Coordinate: [116 x 232 from (20, 185)]
+Object's №: 2
 Coordinate: [77 x 155 from (182, 183)]
Frame №	1347 ----------------------
Object's on frame in myPersons:	4
+Object's №: 0
 Coordinate: [97 x 193 from (394, -4)]
+Object's №: 1
 Coordinate: [119 x 237 from (20, 189)]
+Object's №: 2
 Coordinate: [77 x 155 from (181, 185)]
Frame №	1348 ----------------------
Object's on frame in myPersons:	4
+Object's №: 0
 Coordinate: [95 x 190 from (394, -4)]
+Object's №: 1
 Coordinate: [118 x 236 from (20, 198)]
+Object's №: 2
 Coordinate: [77 x 155 from (180, 187)]
+Object's №: 3
 Coordinate: [106 x 212 from (506, 144)]
Frame №	1349 ----------------------
Object's on frame in myPersons:	4
+Object's №: 0
 Coordinate: [96 x 192 from (394, -5)]
+Object's №: 1
 Coordinate: [116 x 232 from (23, 200)]
+Object's №: 2
 Coordinate: [77 x 155 from (179, 189)]
+Object's №: 3
 Coordinate: [104 x 209 from (502, 145)]
Frame №	1350 ----------------------
Object's on frame in myPersons:	4
+Object's №: 0
 Coordinate: [94 x 189 from (393, -6)]
+Object's №: 1
 Coordinate: [113 x 226 from (26, 206)]
+Object's №: 2
 Coordinate: [77 x 155 from (178, 191)]
+Object's №: 3
 Coordinate: [109 x 219 from (492, 136)]
Frame №	1351 ----------------------
Object's on frame in myPersons:	4
+Object's №: 0
 Coordinate: [94 x 187 from (395, -5)]
+Object's №: 1
 Coordinate: [108 x 215 from (34, 216)]
+Object's №: 2
 Coordinate: [77 x 155 from (177, 193)]
+Object's №: 3
 Coordinate: [108 x 216 from (493, 138)]
Frame №	1352 ----------------------
Object's on frame in myPersons:	4
+Object's №: 0
 Coordinate: [94 x 187 from (393, -8)]
+Object's №: 1
 Coordinate: [96 x 192 from (40, 235)]
+Object's №: 2
 Coordinate: [77 x 155 from (176, 195)]
+Object's №: 3
 Coordinate: [108 x 216 from (490, 135)]
Frame №	1353 ----------------------
Object's on frame in myPersons:	4
+Object's №: 0
 Coordinate: [93 x 186 from (394, -10)]
+Object's №: 1
 Coordinate: [98 x 196 from (28, 232)]
+Object's №: 2
 Coordinate: [77 x 155 from (175, 197)]
+Object's №: 3
 Coordinate: [108 x 216 from (487, 132)]
Frame №	1354 ----------------------
Object's on frame in myPersons:	5
+Object's №: 0
 Coordinate: [93 x 187 from (391, -14)]
+Object's №: 1
 Coordinate: [116 x 232 from (9, 217)]
+Object's №: 2
 Coordinate: [77 x 155 from (174, 199)]
+Object's №: 3
 Coordinate: [108 x 216 from (484, 129)]
Frame №	1355 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [90 x 180 from (394, -11)]
+Object's №: 1
 Coordinate: [123 x 245 from (6, 225)]
+Object's №: 2
 Coordinate: [108 x 216 from (481, 126)]
Frame №	1356 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [83 x 165 from (395, -9)]
+Object's №: 1
 Coordinate: [133 x 266 from (0, 216)]
+Object's №: 2
 Coordinate: [108 x 216 from (478, 123)]
Frame №	1357 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [80 x 161 from (397, -10)]
+Object's №: 1
 Coordinate: [129 x 257 from (5, 236)]
+Object's №: 2
 Coordinate: [108 x 216 from (475, 120)]
Frame №	1358 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [83 x 166 from (396, -13)]
+Object's №: 1
 Coordinate: [129 x 257 from (4, 239)]
+Object's №: 2
 Coordinate: [108 x 216 from (472, 117)]
Frame №	1359 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [82 x 164 from (395, -14)]
+Object's №: 1
 Coordinate: [118 x 236 from (12, 260)]
+Object's №: 2
 Coordinate: [108 x 216 from (469, 114)]
Frame №	1360 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [83 x 166 from (394, -16)]
+Object's №: 1
 Coordinate: [117 x 234 from (9, 262)]
+Object's №: 2
 Coordinate: [108 x 216 from (466, 111)]
Frame №	1361 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [82 x 163 from (396, -15)]
+Object's №: 1
 Coordinate: [115 x 229 from (8, 267)]
+Object's №: 2
 Coordinate: [108 x 217 from (474, 97)]
Frame №	1362 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [82 x 163 from (395, -16)]
+Object's №: 1
 Coordinate: [107 x 213 from (12, 281)]
+Object's №: 2
 Coordinate: [108 x 217 from (471, 94)]
Frame №	1363 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [84 x 168 from (393, -20)]
+Object's №: 1
 Coordinate: [113 x 226 from (5, 273)]
+Object's №: 2
 Coordinate: [102 x 204 from (470, 94)]
Frame №	1364 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [83 x 165 from (394, -18)]
+Object's №: 1
 Coordinate: [113 x 226 from (4, 277)]
+Object's №: 2
 Coordinate: [102 x 204 from (468, 90)]
Frame №	1365 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [81 x 162 from (397, -18)]
+Object's №: 1
 Coordinate: [113 x 226 from (3, 281)]
+Object's №: 2
 Coordinate: [102 x 204 from (466, 86)]
Frame №	1366 ----------------------
Object's on frame in myPersons:	4
+Object's №: 0
 Coordinate: [80 x 159 from (398, -20)]
+Object's №: 1
 Coordinate: [113 x 226 from (2, 285)]
+Object's №: 2
 Coordinate: [102 x 205 from (466, 81)]
Frame №	1367 ----------------------
Object's on frame in myPersons:	4
+Object's №: 0
 Coordinate: [80 x 159 from (397, -23)]
+Object's №: 1
 Coordinate: [113 x 226 from (1, 289)]
+Object's №: 2
 Coordinate: [102 x 205 from (463, 77)]
Frame №	1368 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [80 x 159 from (396, -26)]
+Object's №: 1
 Coordinate: [113 x 226 from (0, 293)]
+Object's №: 2
 Coordinate: [102 x 205 from (460, 73)]
Frame №	1369 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [80 x 159 from (395, -29)]
+Object's №: 1
 Coordinate: [113 x 226 from (-1, 297)]
+Object's №: 2
 Coordinate: [102 x 205 from (457, 69)]
Frame №	1370 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [80 x 159 from (394, -32)]
+Object's №: 1
 Coordinate: [113 x 226 from (-2, 301)]
+Object's №: 2
 Coordinate: [102 x 205 from (454, 65)]
Frame №	1371 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [80 x 159 from (393, -35)]
+Object's №: 1
 Coordinate: [113 x 226 from (-3, 305)]
+Object's №: 2
 Coordinate: [102 x 205 from (451, 61)]
Frame №	1372 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [80 x 159 from (392, -38)]
+Object's №: 1
 Coordinate: [113 x 226 from (-4, 309)]
+Object's №: 2
 Coordinate: [102 x 205 from (448, 57)]
Frame №	1373 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [80 x 159 from (391, -41)]
+Object's №: 1
 Coordinate: [113 x 226 from (-5, 313)]
+Object's №: 2
 Coordinate: [102 x 205 from (445, 53)]
Frame №	1374 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [80 x 159 from (390, -44)]
+Object's №: 1
 Coordinate: [113 x 226 from (-6, 317)]
+Object's №: 2
 Coordinate: [102 x 205 from (442, 49)]
Frame №	1375 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [80 x 159 from (389, -47)]
+Object's №: 1
 Coordinate: [113 x 226 from (-7, 321)]
+Object's №: 2
 Coordinate: [101 x 202 from (457, 50)]
Frame №	1376 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [80 x 159 from (388, -50)]
+Object's №: 1
 Coordinate: [102 x 206 from (453, 47)]
Frame №	1377 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [80 x 159 from (387, -53)]
+Object's №: 1
 Coordinate: [102 x 206 from (451, 43)]
Frame №	1378 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [80 x 159 from (386, -56)]
+Object's №: 1
 Coordinate: [102 x 205 from (449, 38)]
Frame №	1379 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [102 x 205 from (449, 38)]
Frame №	1380 ----------------------
Object's on frame in myPersons:	1
+Object's №: 0
 Coordinate: [102 x 205 from (447, 34)]
Frame №	1381 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [101 x 202 from (449, 29)]
Frame №	1382 ----------------------
Object's on frame in myPersons:	1
+Object's №: 0
 Coordinate: [101 x 202 from (447, 25)]
Frame №	1383 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [101 x 202 from (445, 21)]
Frame №	1384 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [101 x 202 from (443, 17)]
Frame №	1385 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [101 x 202 from (441, 13)]
+Object's №: 1
 Coordinate: [118 x 236 from (228, 154)]
Frame №	1386 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [101 x 202 from (439, 9)]
+Object's №: 1
 Coordinate: [115 x 230 from (230, 158)]
Frame №	1387 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [101 x 202 from (437, 5)]
+Object's №: 1
 Coordinate: [115 x 230 from (230, 158)]
Frame №	1388 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [96 x 192 from (452, 12)]
+Object's №: 1
 Coordinate: [115 x 230 from (230, 158)]
Frame №	1389 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [105 x 209 from (446, -1)]
+Object's №: 1
 Coordinate: [115 x 230 from (230, 158)]
Frame №	1390 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [105 x 209 from (444, -5)]
+Object's №: 1
 Coordinate: [115 x 230 from (230, 158)]
Frame №	1391 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [105 x 209 from (442, -9)]
+Object's №: 1
 Coordinate: [115 x 230 from (230, 158)]
Frame №	1392 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [106 x 212 from (446, -9)]
+Object's №: 1
 Coordinate: [115 x 230 from (230, 158)]
Frame №	1393 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [106 x 212 from (444, -13)]
+Object's №: 1
 Coordinate: [115 x 230 from (230, 158)]
Frame №	1394 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [106 x 212 from (442, -17)]
+Object's №: 1
 Coordinate: [115 x 230 from (230, 158)]
Frame №	1395 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [106 x 212 from (440, -21)]
+Object's №: 1
 Coordinate: [115 x 230 from (238, 172)]
Frame №	1396 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [106 x 212 from (438, -25)]
+Object's №: 1
 Coordinate: [113 x 227 from (238, 173)]
Frame №	1397 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [106 x 212 from (436, -29)]
+Object's №: 1
 Coordinate: [113 x 227 from (238, 173)]
Frame №	1398 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [106 x 212 from (434, -33)]
+Object's №: 1
 Coordinate: [110 x 221 from (240, 176)]
Frame №	1399 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [106 x 212 from (432, -37)]
+Object's №: 1
 Coordinate: [110 x 221 from (240, 177)]
Frame №	1400 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [106 x 212 from (430, -41)]
+Object's №: 1
 Coordinate: [120 x 240 from (235, 181)]
Frame №	1401 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [106 x 212 from (428, -45)]
+Object's №: 1
 Coordinate: [120 x 240 from (237, 181)]
Frame №	1402 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [106 x 212 from (426, -49)]
+Object's №: 1
 Coordinate: [121 x 241 from (241, 181)]
Frame №	1403 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [106 x 212 from (424, -53)]
+Object's №: 1
 Coordinate: [121 x 241 from (241, 181)]
Frame №	1404 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [106 x 212 from (422, -57)]
+Object's №: 1
 Coordinate: [119 x 237 from (242, 186)]
Frame №	1405 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [117 x 234 from (243, 195)]
Frame №	1406 ----------------------
Object's on frame in myPersons:	1
+Object's №: 0
 Coordinate: [110 x 219 from (240, 209)]
Frame №	1407 ----------------------
Object's on frame in myPersons:	1
+Object's №: 0
 Coordinate: [112 x 225 from (240, 206)]
Frame №	1408 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [111 x 222 from (242, 206)]
Frame №	1409 ----------------------
Object's on frame in myPersons:	1
+Object's №: 0
 Coordinate: [110 x 219 from (240, 209)]
Frame №	1410 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [106 x 211 from (240, 216)]
Frame №	1411 ----------------------
Object's on frame in myPersons:	2
+Object's №: 0
 Coordinate: [106 x 211 from (242, 214)]
Frame №	1412 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [106 x 211 from (242, 215)]
+Object's №: 1
 Coordinate: [104 x 208 from (319, -23)]
Frame №	1413 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [103 x 205 from (242, 220)]
+Object's №: 1
 Coordinate: [102 x 205 from (322, -21)]
Frame №	1414 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [104 x 207 from (243, 220)]
+Object's №: 1
