Analyzed file:	C:\Users\Medivh\Desktop\mega3.mp4
+Object's ¹: 0
 Coordinate: [113 x 226 from (348, 65)]
Frame ¹	1459 ----------------------
Object's on frame in detect:	1
+Object's ¹: 0
 Coordinate: [114 x 228 from (347, 65)]
Object's on frame in detect_filter:	1
+Object's ¹: 0
 Coordinate: [114 x 228 from (347, 65)]
Frame ¹	1460 ----------------------
Object's on frame in detect:	1
+Object's ¹: 0
 Coordinate: [112 x 223 from (348, 69)]
Object's on frame in detect_filter:	1
+Object's ¹: 0
 Coordinate: [112 x 223 from (348, 69)]
Frame ¹	1461 ----------------------
Object's on frame in detect:	1
+Object's ¹: 0
 Coordinate: [112 x 223 from (348, 69)]
Object's on frame in detect_filter:	1
+Object's ¹: 0
 Coordinate: [112 x 223 from (348, 69)]
Frame ¹	1462 ----------------------
Object's on frame in detect:	1
+Object's ¹: 0
 Coordinate: [113 x 226 from (348, 70)]
Object's on frame in detect_filter:	1
+Object's ¹: 0
 Coordinate: [113 x 226 from (348, 70)]
Frame ¹	1463 ----------------------
Object's on frame in detect:	1
+Object's ¹: 0
 Coordinate: [113 x 226 from (352, 73)]
Object's on frame in detect_filter:	1
+Object's ¹: 0
 Coordinate: [113 x 226 from (352, 73)]
Frame ¹	1464 ----------------------
Object's on frame in detect:	1
+Object's ¹: 0
 Coordinate: [111 x 223 from (352, 76)]
Object's on frame in detect_filter:	1
+Object's ¹: 0
 Coordinate: [111 x 223 from (352, 76)]
Frame ¹	1465 ----------------------
Object's on frame in detect:	1
+Object's ¹: 0
 Coordinate: [114 x 229 from (351, 74)]
Object's on frame in detect_filter:	1
+Object's ¹: 0
 Coordinate: [114 x 229 from (351, 74)]
Frame ¹	1466 ----------------------
Object's on frame in detect:	2
+Object's ¹: 0
 Coordinate: [115 x 229 from (350, 75)]
+Object's ¹: 1
 Coordinate: [109 x 219 from (287, 63)]
Object's on frame in detect_filter:	2
+Object's ¹: 0
 Coordinate: [115 x 229 from (350, 75)]
+Object's ¹: 1
 Coordinate: [109 x 219 from (287, 63)]
Frame ¹	1467 ----------------------
Object's on frame in detect:	2
+Object's ¹: 0
 Coordinate: [116 x 232 from (347, 80)]
+Object's ¹: 1
 Coordinate: [115 x 230 from (287, 62)]
Object's on frame in detect_filter:	2
+Object's ¹: 0
 Coordinate: [116 x 232 from (347, 80)]
+Object's ¹: 1
 Coordinate: [115 x 230 from (287, 62)]
Frame ¹	1468 ----------------------
Object's on frame in detect:	2
+Object's ¹: 0
 Coordinate: [121 x 242 from (350, 79)]
+Object's ¹: 1
 Coordinate: [112 x 224 from (287, 70)]
Object's on frame in detect_filter:	2
+Object's ¹: 0
 Coordinate: [121 x 242 from (350, 79)]
+Object's ¹: 1
 Coordinate: [112 x 224 from (287, 70)]
Frame ¹	1469 ----------------------
Object's on frame in detect:	2
+Object's ¹: 0
 Coordinate: [117 x 234 from (286, 72)]
+Object's ¹: 1
 Coordinate: [118 x 236 from (350, 86)]
Object's on frame in detect_filter:	2
+Object's ¹: 0
 Coordinate: [117 x 234 from (286, 72)]
+Object's ¹: 1
 Coordinate: [118 x 236 from (350, 86)]
Frame ¹	1470 ----------------------
Object's on frame in detect:	3
+Object's ¹: 0
 Coordinate: [118 x 236 from (286, 73)]
+Object's ¹: 1
 Coordinate: [121 x 242 from (352, 84)]
+Object's ¹: 2
 Coordinate: [71 x 142 from (377, 172)]
				-----rejected------
Object's on frame in detect_filter:	2
+Object's ¹: 0
 Coordinate: [118 x 236 from (286, 73)]
+Object's ¹: 1
 Coordinate: [121 x 242 from (352, 84)]
Frame ¹	1471 ----------------------
Object's on frame in detect:	3
+Object's ¹: 0
 Coordinate: [120 x 240 from (286, 74)]
+Object's ¹: 1
 Coordinate: [116 x 233 from (352, 94)]
+Object's ¹: 2
 Coordinate: [70 x 140 from (376, 176)]
				-----rejected------
Object's on frame in detect_filter:	2
+Object's ¹: 0
 Coordinate: [120 x 240 from (286, 74)]
+Object's ¹: 1
 Coordinate: [116 x 233 from (352, 94)]
Frame ¹	1472 ----------------------
Object's on frame in detect:	3
+Object's ¹: 0
 Coordinate: [124 x 248 from (286, 77)]
+Object's ¹: 1
 Coordinate: [118 x 236 from (352, 95)]
+Object's ¹: 2
 Coordinate: [69 x 139 from (379, 177)]
				-----rejected------
Object's on frame in detect_filter:	2
+Object's ¹: 0
 Coordinate: [124 x 248 from (286, 77)]
+Object's ¹: 1
 Coordinate: [118 x 236 from (352, 95)]
Frame ¹	1473 ----------------------
Object's on frame in detect:	2
+Object's ¹: 0
 Coordinate: [123 x 246 from (286, 80)]
+Object's ¹: 1
 Coordinate: [119 x 238 from (354, 93)]
Object's on frame in detect_filter:	2
+Object's ¹: 0
 Coordinate: [123 x 246 from (286, 80)]
+Object's ¹: 1
 Coordinate: [119 x 238 from (354, 93)]
Frame ¹	1474 ----------------------
Object's on frame in detect:	2
+Object's ¹: 0
 Coordinate: [121 x 241 from (286, 85)]
+Object's ¹: 1
 Coordinate: [119 x 237 from (354, 94)]
Object's on frame in detect_filter:	2
+Object's ¹: 0
 Coordinate: [121 x 241 from (286, 85)]
+Object's ¹: 1
 Coordinate: [119 x 237 from (354, 94)]
Frame ¹	1475 ----------------------
Object's on frame in detect:	2
+Object's ¹: 0
 Coordinate: [121 x 241 from (286, 85)]
+Object's ¹: 1
 Coordinate: [120 x 239 from (355, 95)]
Object's on frame in detect_filter:	2
+Object's ¹: 0
 Coordinate: [121 x 241 from (286, 85)]
+Object's ¹: 1
 Coordinate: [120 x 239 from (355, 95)]
Frame ¹	1476 ----------------------
Object's on frame in detect:	2
+Object's ¹: 0
 Coordinate: [117 x 235 from (289, 91)]
+Object's ¹: 1
 Coordinate: [120 x 239 from (353, 96)]
Object's on frame in detect_filter:	2
+Object's ¹: 0
 Coordinate: [117 x 235 from (289, 91)]
+Object's ¹: 1
 Coordinate: [120 x 239 from (353, 96)]
Frame ¹	1477 ----------------------
Object's on frame in detect:	2
+Object's ¹: 0
 Coordinate: [118 x 236 from (290, 92)]
+Object's ¹: 1
 Coordinate: [121 x 242 from (353, 97)]
Object's on frame in detect_filter:	2
+Object's ¹: 0
 Coordinate: [118 x 236 from (290, 92)]
+Object's ¹: 1
 Coordinate: [121 x 242 from (353, 97)]
Frame ¹	1478 ----------------------
Object's on frame in detect:	1
+Object's ¹: 0
 Coordinate: [118 x 236 from (356, 103)]
Object's on frame in detect_filter:	1
+Object's ¹: 0
 Coordinate: [118 x 236 from (356, 103)]
Frame ¹	1479 ----------------------
Object's on frame in detect:	1
+Object's ¹: 0
 Coordinate: [117 x 235 from (292, 96)]
Object's on frame in detect_filter:	1
+Object's ¹: 0
 Coordinate: [117 x 235 from (292, 96)]
Frame ¹	1480 ----------------------
Object's on frame in detect:	1
+Object's ¹: 0
 Coordinate: [115 x 230 from (297, 100)]
Object's on frame in detect_filter:	1
+Object's ¹: 0
 Coordinate: [115 x 230 from (297, 100)]
Frame ¹	1481 ----------------------
Object's on frame in detect:	2
+Object's ¹: 0
 Coordinate: [121 x 241 from (356, 105)]
+Object's ¹: 1
 Coordinate: [108 x 216 from (304, 107)]
Object's on frame in detect_filter:	2
+Object's ¹: 0
 Coordinate: [121 x 241 from (356, 105)]
+Object's ¹: 1
 Coordinate: [108 x 216 from (304, 107)]
Frame ¹	1482 ----------------------
Object's on frame in detect:	2
+Object's ¹: 0
 Coordinate: [115 x 230 from (298, 105)]
+Object's ¹: 1
 Coordinate: [117 x 234 from (365, 112)]
Object's on frame in detect_filter:	2
+Object's ¹: 0
 Coordinate: [115 x 230 from (298, 105)]
+Object's ¹: 1
 Coordinate: [117 x 234 from (365, 112)]
Frame ¹	1483 ----------------------
Object's on frame in detect:	2
+Object's ¹: 0
 Coordinate: [115 x 229 from (302, 106)]
+Object's ¹: 1
 Coordinate: [124 x 247 from (362, 110)]
Object's on frame in detect_filter:	2
+Object's ¹: 0
 Coordinate: [115 x 229 from (302, 106)]
+Object's ¹: 1
 Coordinate: [124 x 247 from (362, 110)]
Frame ¹	1484 ----------------------
Object's on frame in detect:	2
+Object's ¹: 0
 Coordinate: [127 x 253 from (364, 111)]
+Object's ¹: 1
 Coordinate: [112 x 223 from (304, 114)]
Object's on frame in detect_filter:	2
+Object's ¹: 0
 Coordinate: [127 x 253 from (364, 111)]
+Object's ¹: 1
 Coordinate: [112 x 223 from (304, 114)]
Frame ¹	1485 ----------------------
Object's on frame in detect:	1
+Object's ¹: 0
 Coordinate: [121 x 241 from (302, 111)]
Object's on frame in detect_filter:	1
+Object's ¹: 0
 Coordinate: [121 x 241 from (302, 111)]
Frame ¹	1486 ----------------------
Object's on frame in detect:	2
+Object's ¹: 0
 Coordinate: [121 x 241 from (302, 116)]
+Object's ¹: 1
 Coordinate: [129 x 257 from (365, 118)]
Object's on frame in detect_filter:	2
+Object's ¹: 0
 Coordinate: [121 x 241 from (302, 116)]
+Object's ¹: 1
 Coordinate: [129 x 257 from (365, 118)]
Frame ¹	1487 ----------------------
Object's on frame in detect:	2
+Object's ¹: 0
 Coordinate: [117 x 235 from (304, 120)]
+Object's ¹: 1
 Coordinate: [127 x 253 from (364, 126)]
Object's on frame in detect_filter:	2
+Object's ¹: 0
 Coordinate: [117 x 235 from (304, 120)]
+Object's ¹: 1
 Coordinate: [127 x 253 from (364, 126)]
Frame ¹	1488 ----------------------
Object's on frame in detect:	1
+Object's ¹: 0
 Coordinate: [120 x 238 from (305, 122)]
Object's on frame in detect_filter:	1
+Object's ¹: 0
 Coordinate: [120 x 238 from (305, 122)]
Frame ¹	1489 ----------------------
Object's on frame in detect:	2
+Object's ¹: 0
 Coordinate: [118 x 236 from (307, 126)]
+Object's ¹: 1
 Coordinate: [127 x 253 from (369, 126)]
Object's on frame in detect_filter:	2
+Object's ¹: 0
 Coordinate: [118 x 236 from (307, 126)]
+Object's ¹: 1
 Coordinate: [127 x 253 from (369, 126)]
Frame ¹	1490 ----------------------
Object's on frame in detect:	2
+Object's ¹: 0
 Coordinate: [120 x 240 from (310, 126)]
+Object's ¹: 1
 Coordinate: [121 x 241 from (372, 136)]
Object's on frame in detect_filter:	2
+Object's ¹: 0
 Coordinate: [120 x 240 from (310, 126)]
+Object's ¹: 1
 Coordinate: [121 x 241 from (372, 136)]
Frame ¹	1491 ----------------------
Object's on frame in detect:	2
+Object's ¹: 0
 Coordinate: [122 x 244 from (310, 127)]
+Object's ¹: 1
 Coordinate: [121 x 241 from (372, 136)]
Object's on frame in detect_filter:	2
+Object's ¹: 0
 Coordinate: [122 x 244 from (310, 127)]
+Object's ¹: 1
 Coordinate: [121 x 241 from (372, 136)]
Frame ¹	1492 ----------------------
Object's on frame in detect:	1
+Object's ¹: 0
 Coordinate: [120 x 240 from (311, 132)]
Object's on frame in detect_filter:	1
+Object's ¹: 0
 Coordinate: [120 x 240 from (311, 132)]
Frame ¹	1493 ----------------------
Object's on frame in detect:	2
+Object's ¹: 0
 Coordinate: [118 x 235 from (313, 134)]
+Object's ¹: 1
 Coordinate: [115 x 230 from (378, 144)]
Object's on frame in detect_filter:	2
+Object's ¹: 0
 Coordinate: [118 x 235 from (313, 134)]
+Object's ¹: 1
 Coordinate: [115 x 230 from (378, 144)]
Frame ¹	1494 ----------------------
Object's on frame in detect:	2
+Object's ¹: 0
 Coordinate: [118 x 235 from (313, 136)]
+Object's ¹: 1
 Coordinate: [116 x 232 from (379, 147)]
Object's on frame in detect_filter:	2
+Object's ¹: 0
 Coordinate: [118 x 235 from (313, 136)]
+Object's ¹: 1
 Coordinate: [116 x 232 from (379, 147)]
Frame ¹	1495 ----------------------
Object's on frame in detect:	2
+Object's ¹: 0
 Coordinate: [119 x 237 from (315, 135)]
+Object's ¹: 1
 Coordinate: [113 x 227 from (378, 153)]
Object's on frame in detect_filter:	2
+Object's ¹: 0
 Coordinate: [119 x 237 from (315, 135)]
+Object's ¹: 1
 Coordinate: [113 x 227 from (378, 153)]
Frame ¹	1496 ----------------------
Object's on frame in detect:	2
+Object's ¹: 0
 Coordinate: [118 x 236 from (312, 140)]
+Object's ¹: 1
 Coordinate: [112 x 224 from (380, 155)]
Object's on frame in detect_filter:	2
+Object's ¹: 0
 Coordinate: [118 x 236 from (312, 140)]
+Object's ¹: 1
 Coordinate: [112 x 224 from (380, 155)]
Frame ¹	1497 ----------------------
Object's on frame in detect:	2
+Object's ¹: 0
 Coordinate: [115 x 230 from (378, 157)]
+Object's ¹: 1
 Coordinate: [114 x 227 from (319, 146)]
Object's on frame in detect_filter:	2
+Object's ¹: 0
 Coordinate: [115 x 230 from (378, 157)]
+Object's ¹: 1
 Coordinate: [114 x 227 from (319, 146)]
Frame ¹	1498 ----------------------
Object's on frame in detect:	1
+Object's ¹: 0
 Coordinate: [123 x 246 from (311, 145)]
Object's on frame in detect_filter:	1
+Object's ¹: 0
 Coordinate: [123 x 246 from (311, 145)]
Frame ¹	1499 ----------------------
Object's on frame in detect:	1
+Object's ¹: 0
 Coordinate: [77 x 154 from (369, 240)]
Object's on frame in detect_filter:	1
+Object's ¹: 0
 Coordinate: [77 x 154 from (369, 240)]
Frame ¹	1500 ----------------------
Object's on frame in detect:	2
+Object's ¹: 0
 Coordinate: [132 x 263 from (316, 148)]
+Object's ¹: 1
 Coordinate: [77 x 154 from (372, 247)]
Object's on frame in detect_filter:	2
+Object's ¹: 0
 Coordinate: [132 x 263 from (316, 148)]
+Object's ¹: 1
 Coordinate: [77 x 154 from (372, 247)]
Frame ¹	1501 ----------------------
Object's on frame in detect:	2
+Object's ¹: 0
 Coordinate: [130 x 260 from (316, 154)]
+Object's ¹: 1
 Coordinate: [77 x 153 from (386, 251)]
Object's on frame in detect_filter:	2
+Object's ¹: 0
 Coordinate: [130 x 260 from (316, 154)]
+Object's ¹: 1
 Coordinate: [77 x 153 from (386, 251)]
Frame ¹	1502 ----------------------
Object's on frame in detect:	1
+Object's ¹: 0
 Coordinate: [77 x 153 from (401, 251)]
Object's on frame in detect_filter:	1
+Object's ¹: 0
 Coordinate: [77 x 153 from (401, 251)]
Frame ¹	1503 ----------------------
Object's on frame in detect:	2
+Object's ¹: 0
 Coordinate: [132 x 263 from (323, 164)]
+Object's ¹: 1
 Coordinate: [73 x 145 from (406, 260)]
Object's on frame in detect_filter:	2
+Object's ¹: 0
 Coordinate: [132 x 263 from (323, 164)]
+Object's ¹: 1
 Coordinate: [73 x 145 from (406, 260)]
Frame ¹	1504 ----------------------
Object's on frame in detect:	2
+Object's ¹: 0
 Coordinate: [132 x 264 from (321, 166)]
+Object's ¹: 1
 Coordinate: [76 x 151 from (404, 260)]
Object's on frame in detect_filter:	2
+Object's ¹: 0
 Coordinate: [132 x 264 from (321, 166)]
+Object's ¹: 1
 Coordinate: [76 x 151 from (404, 260)]
Frame ¹	1505 ----------------------
Object's on frame in detect:	3
+Object's ¹: 0
 Coordinate: [129 x 257 from (323, 171)]
+Object's ¹: 1
 Coordinate: [127 x 253 from (380, 174)]
+Object's ¹: 2
 Coordinate: [73 x 145 from (406, 266)]
				-----rejected------
Object's on frame in detect_filter:	2
+Object's ¹: 0
 Coordinate: [129 x 257 from (323, 171)]
+Object's ¹: 1
 Coordinate: [127 x 253 from (380, 174)]
Frame ¹	1506 ----------------------
Object's on frame in detect:	2
+Object's ¹: 0
 Coordinate: [129 x 257 from (323, 171)]
+Object's ¹: 1
 Coordinate: [124 x 248 from (382, 177)]
Object's on frame in detect_filter:	2
+Object's ¹: 0
 Coordinate: [129 x 257 from (323, 171)]
+Object's ¹: 1
 Coordinate: [124 x 248 from (382, 177)]
Frame ¹	1507 ----------------------
Object's on frame in detect:	2
+Object's ¹: 0
 Coordinate: [125 x 250 from (325, 176)]
+Object's ¹: 1
 Coordinate: [124 x 248 from (382, 177)]
Object's on frame in detect_filter:	2
+Object's ¹: 0
 Coordinate: [125 x 250 from (325, 176)]
+Object's ¹: 1
 Coordinate: [124 x 248 from (382, 177)]
Frame ¹	1508 ----------------------
Object's on frame in detect:	2
+Object's ¹: 0
 Coordinate: [124 x 247 from (324, 177)]
+Object's ¹: 1
 Coordinate: [121 x 241 from (382, 181)]
Object's on frame in detect_filter:	2
+Object's ¹: 0
 Coordinate: [124 x 247 from (324, 177)]
+Object's ¹: 1
 Coordinate: [121 x 241 from (382, 181)]
Frame ¹	1509 ----------------------
Object's on frame in detect:	1
+Object's ¹: 0
 Coordinate: [122 x 244 from (326, 179)]
Object's on frame in detect_filter:	1
+Object's ¹: 0
 Coordinate: [122 x 244 from (326, 179)]
Frame ¹	1510 ----------------------
Object's on frame in detect:	1
+Object's ¹: 0
 Coordinate: [122 x 244 from (326, 179)]
Object's on frame in detect_filter:	1
+Object's ¹: 0
 Coordinate: [122 x 244 from (326, 179)]
Frame ¹	1511 ----------------------
Object's on frame in detect:	1
+Object's ¹: 0
 Coordinate: [122 x 244 from (324, 183)]
Object's on frame in detect_filter:	1
+Object's ¹: 0
 Coordinate: [122 x 244 from (324, 183)]
Frame ¹	1512 ----------------------
Object's on frame in detect:	1
+Object's ¹: 0
 Coordinate: [121 x 241 from (324, 188)]
Object's on frame in detect_filter:	1
+Object's ¹: 0
 Coordinate: [121 x 241 from (324, 188)]
Frame ¹	1513 ----------------------
Object's on frame in detect:	2
+Object's ¹: 0
 Coordinate: [118 x 236 from (330, 198)]
+Object's ¹: 1
 Coordinate: [118 x 237 from (391, 199)]
Object's on frame in detect_filter:	2
+Object's ¹: 0
 Coordinate: [118 x 236 from (330, 198)]
+Object's ¹: 1
 Coordinate: [118 x 237 from (391, 199)]
Frame ¹	1514 ----------------------
Object's on frame in detect:	2
+Object's ¹: 0
 Coordinate: [115 x 230 from (335, 200)]
+Object's ¹: 1
 Coordinate: [126 x 250 from (391, 195)]
Object's on frame in detect_filter:	2
+Object's ¹: 0
 Coordinate: [115 x 230 from (335, 200)]
+Object's ¹: 1
 Coordinate: [126 x 250 from (391, 195)]
Frame ¹	1515 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1516 ----------------------
Object's on frame in detect:	2
+Object's ¹: 0
 Coordinate: [130 x 260 from (332, 202)]
+Object's ¹: 1
 Coordinate: [130 x 260 from (389, 206)]
Object's on frame in detect_filter:	2
+Object's ¹: 0
 Coordinate: [130 x 260 from (332, 202)]
+Object's ¹: 1
 Coordinate: [130 x 260 from (389, 206)]
Frame ¹	1517 ----------------------
Object's on frame in detect:	1
+Object's ¹: 0
 Coordinate: [125 x 250 from (337, 207)]
Object's on frame in detect_filter:	1
+Object's ¹: 0
 Coordinate: [125 x 250 from (337, 207)]
Frame ¹	1518 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1519 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1520 ----------------------
Object's on frame in detect:	3
+Object's ¹: 0
 Coordinate: [133 x 266 from (333, 216)]
+Object's ¹: 1
 Coordinate: [127 x 253 from (396, 226)]
+Object's ¹: 2
 Coordinate: [74 x 148 from (356, 315)]
				-----rejected------
Object's on frame in detect_filter:	2
+Object's ¹: 0
 Coordinate: [133 x 266 from (333, 216)]
+Object's ¹: 1
 Coordinate: [127 x 253 from (396, 226)]
Frame ¹	1521 ----------------------
Object's on frame in detect:	3
+Object's ¹: 0
 Coordinate: [127 x 254 from (340, 221)]
+Object's ¹: 1
 Coordinate: [124 x 248 from (397, 231)]
+Object's ¹: 2
 Coordinate: [72 x 143 from (358, 317)]
				-----rejected------
Object's on frame in detect_filter:	2
+Object's ¹: 0
 Coordinate: [127 x 254 from (340, 221)]
+Object's ¹: 1
 Coordinate: [124 x 248 from (397, 231)]
Frame ¹	1522 ----------------------
Object's on frame in detect:	1
+Object's ¹: 0
 Coordinate: [128 x 256 from (342, 220)]
Object's on frame in detect_filter:	1
+Object's ¹: 0
 Coordinate: [128 x 256 from (342, 220)]
Frame ¹	1523 ----------------------
Object's on frame in detect:	2
+Object's ¹: 0
 Coordinate: [129 x 258 from (343, 222)]
+Object's ¹: 1
 Coordinate: [121 x 242 from (403, 237)]
Object's on frame in detect_filter:	2
+Object's ¹: 0
 Coordinate: [129 x 258 from (343, 222)]
+Object's ¹: 1
 Coordinate: [121 x 242 from (403, 237)]
Frame ¹	1524 ----------------------
Object's on frame in detect:	2
+Object's ¹: 0
 Coordinate: [124 x 247 from (348, 232)]
+Object's ¹: 1
 Coordinate: [115 x 230 from (406, 248)]
Object's on frame in detect_filter:	2
+Object's ¹: 0
 Coordinate: [124 x 247 from (348, 232)]
+Object's ¹: 1
 Coordinate: [115 x 230 from (406, 248)]
Frame ¹	1525 ----------------------
Object's on frame in detect:	2
+Object's ¹: 0
 Coordinate: [121 x 241 from (351, 241)]
+Object's ¹: 1
 Coordinate: [112 x 223 from (409, 250)]
Object's on frame in detect_filter:	2
+Object's ¹: 0
 Coordinate: [121 x 241 from (351, 241)]
+Object's ¹: 1
 Coordinate: [112 x 223 from (409, 250)]
Frame ¹	1526 ----------------------
Object's on frame in detect:	2
+Object's ¹: 0
 Coordinate: [120 x 239 from (352, 242)]
+Object's ¹: 1
 Coordinate: [112 x 223 from (409, 250)]
Object's on frame in detect_filter:	2
+Object's ¹: 0
 Coordinate: [120 x 239 from (352, 242)]
+Object's ¹: 1
 Coordinate: [112 x 223 from (409, 250)]
Frame ¹	1527 ----------------------
Object's on frame in detect:	2
+Object's ¹: 0
 Coordinate: [118 x 236 from (353, 242)]
+Object's ¹: 1
 Coordinate: [113 x 226 from (411, 250)]
Object's on frame in detect_filter:	2
+Object's ¹: 0
 Coordinate: [118 x 236 from (353, 242)]
+Object's ¹: 1
 Coordinate: [113 x 226 from (411, 250)]
Frame ¹	1528 ----------------------
Object's on frame in detect:	1
+Object's ¹: 0
 Coordinate: [126 x 251 from (344, 238)]
Object's on frame in detect_filter:	1
+Object's ¹: 0
 Coordinate: [126 x 251 from (344, 238)]
Frame ¹	1529 ----------------------
Object's on frame in detect:	1
+Object's ¹: 0
 Coordinate: [69 x 137 from (397, 347)]
Object's on frame in detect_filter:	1
+Object's ¹: 0
 Coordinate: [69 x 137 from (397, 347)]
Frame ¹	1530 ----------------------
Object's on frame in detect:	2
+Object's ¹: 0
 Coordinate: [72 x 145 from (431, 347)]
+Object's ¹: 1
 Coordinate: [70 x 139 from (402, 353)]
Object's on frame in detect_filter:	2
+Object's ¹: 0
 Coordinate: [72 x 145 from (431, 347)]
+Object's ¹: 1
 Coordinate: [70 x 139 from (402, 353)]
Frame ¹	1531 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1532 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1533 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1534 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1535 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1536 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1537 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1538 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1539 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1540 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1541 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1542 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1543 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1544 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1545 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1546 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1547 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1548 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1549 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1550 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1551 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1552 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1553 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1554 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1555 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1556 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1557 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1558 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1559 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1560 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1561 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1562 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1563 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1564 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1565 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1566 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1567 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1568 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1569 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1570 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1571 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1572 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1573 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1574 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1575 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1576 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1577 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1578 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1579 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1580 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1581 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1582 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1583 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1584 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1585 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1586 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1587 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1588 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1589 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame ¹	1590 ----------------------
Object's on frame in detect:	0
