Analyzed file:	D:\пешики\00022.MTS
 Coordinate: [86 x 173 from (308, 9)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [86 x 173 from (308, 9)]
Frame №	505 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [90 x 180 from (306, 2)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [90 x 180 from (306, 2)]
Frame №	506 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [99 x 198 from (302, -4)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [99 x 198 from (302, -4)]
Frame №	507 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [97 x 194 from (302, -2)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [97 x 194 from (302, -2)]
Frame №	508 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [67 x 134 from (319, 11)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [67 x 134 from (319, 11)]
Frame №	509 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [67 x 134 from (319, 11)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [67 x 134 from (319, 11)]
Frame №	510 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [88 x 176 from (106, 16)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [88 x 176 from (106, 16)]
Frame №	511 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [101 x 202 from (303, -12)]
+Object's №: 1
 Coordinate: [88 x 176 from (106, 16)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [101 x 202 from (303, -12)]
+Object's №: 1
 Coordinate: [88 x 176 from (106, 16)]
Frame №	512 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [92 x 184 from (307, -11)]
+Object's №: 1
 Coordinate: [92 x 183 from (104, 11)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [92 x 184 from (307, -11)]
+Object's №: 1
 Coordinate: [92 x 183 from (104, 11)]
Frame №	513 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [82 x 164 from (318, -10)]
+Object's №: 1
 Coordinate: [89 x 177 from (106, 14)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [82 x 164 from (318, -10)]
+Object's №: 1
 Coordinate: [89 x 177 from (106, 14)]
Frame №	514 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [82 x 163 from (317, -13)]
+Object's №: 1
 Coordinate: [89 x 177 from (108, 13)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [82 x 163 from (317, -13)]
+Object's №: 1
 Coordinate: [89 x 177 from (108, 13)]
Frame №	515 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [82 x 164 from (319, -16)]
+Object's №: 1
 Coordinate: [90 x 181 from (107, 11)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [82 x 164 from (319, -16)]
+Object's №: 1
 Coordinate: [90 x 181 from (107, 11)]
Frame №	516 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [90 x 181 from (106, 9)]
+Object's №: 1
 Coordinate: [78 x 156 from (322, -15)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [90 x 181 from (106, 9)]
+Object's №: 1
 Coordinate: [78 x 156 from (322, -15)]
Frame №	517 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [80 x 160 from (321, -18)]
+Object's №: 1
 Coordinate: [90 x 180 from (109, 7)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [80 x 160 from (321, -18)]
+Object's №: 1
 Coordinate: [90 x 180 from (109, 7)]
Frame №	518 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [77 x 154 from (322, -17)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [77 x 154 from (322, -17)]
Frame №	519 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [75 x 150 from (322, -17)]
+Object's №: 1
 Coordinate: [89 x 177 from (110, 3)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [75 x 150 from (322, -17)]
+Object's №: 1
 Coordinate: [89 x 177 from (110, 3)]
Frame №	520 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [70 x 139 from (326, -16)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [70 x 139 from (326, -16)]
Frame №	521 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [67 x 134 from (327, -17)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [67 x 134 from (327, -17)]
Frame №	522 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	523 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	524 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	525 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	526 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	527 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	528 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	529 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	530 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	531 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	532 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	533 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	534 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	535 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [83 x 167 from (117, -21)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [83 x 167 from (117, -21)]
Frame №	536 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	537 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	538 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	539 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	540 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	541 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	542 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	543 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	544 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [71 x 141 from (123, -15)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [71 x 141 from (123, -15)]
Frame №	545 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [70 x 139 from (124, -15)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [70 x 139 from (124, -15)]
Frame №	546 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [71 x 141 from (123, -18)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [71 x 141 from (123, -18)]
Frame №	547 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	548 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [117 x 234 from (547, 58)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [117 x 234 from (547, 58)]
Frame №	549 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	550 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	551 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [76 x 152 from (564, 142)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [76 x 152 from (564, 142)]
Frame №	552 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [82 x 164 from (561, 133)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [82 x 164 from (561, 133)]
Frame №	553 ----------------------
Object's on frame in detect:	3
+Object's №: 0
 Coordinate: [133 x 266 from (532, 44)]
+Object's №: 1
 Coordinate: [95 x 190 from (565, 58)]
+Object's №: 2
 Coordinate: [82 x 164 from (554, 133)]
				-----rejected------
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [133 x 266 from (532, 44)]
Frame №	554 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [116 x 232 from (546, 47)]
+Object's №: 1
 Coordinate: [78 x 155 from (555, 139)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [116 x 232 from (546, 47)]
+Object's №: 1
 Coordinate: [78 x 155 from (555, 139)]
Frame №	555 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [98 x 196 from (560, 53)]
+Object's №: 1
 Coordinate: [78 x 155 from (553, 132)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [98 x 196 from (560, 53)]
+Object's №: 1
 Coordinate: [78 x 155 from (553, 132)]
Frame №	556 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [110 x 221 from (550, 46)]
+Object's №: 1
 Coordinate: [74 x 147 from (553, 134)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [110 x 221 from (550, 46)]
+Object's №: 1
 Coordinate: [74 x 147 from (553, 134)]
Frame №	557 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [108 x 216 from (547, 41)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [108 x 216 from (547, 41)]
Frame №	558 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [107 x 215 from (547, 40)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [107 x 215 from (547, 40)]
Frame №	559 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [105 x 210 from (549, 40)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [105 x 210 from (549, 40)]
Frame №	560 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [106 x 213 from (549, 36)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [106 x 213 from (549, 36)]
Frame №	561 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [110 x 221 from (546, 33)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [110 x 221 from (546, 33)]
Frame №	562 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [111 x 222 from (543, 31)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [111 x 222 from (543, 31)]
Frame №	563 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [104 x 208 from (547, 33)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [104 x 208 from (547, 33)]
Frame №	564 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [110 x 220 from (542, 28)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [110 x 220 from (542, 28)]
Frame №	565 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [108 x 216 from (542, 28)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [108 x 216 from (542, 28)]
Frame №	566 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [111 x 221 from (541, 23)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [111 x 221 from (541, 23)]
Frame №	567 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [109 x 219 from (541, 24)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [109 x 219 from (541, 24)]
Frame №	568 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [111 x 221 from (541, 22)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [111 x 221 from (541, 22)]
Frame №	569 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [111 x 221 from (540, 22)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [111 x 221 from (540, 22)]
Frame №	570 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [114 x 227 from (536, 17)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [114 x 227 from (536, 17)]
Frame №	571 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [115 x 231 from (535, 14)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [115 x 231 from (535, 14)]
Frame №	572 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [113 x 226 from (534, 17)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [113 x 226 from (534, 17)]
Frame №	573 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [118 x 237 from (529, 10)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [118 x 237 from (529, 10)]
Frame №	574 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [114 x 227 from (534, 10)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [114 x 227 from (534, 10)]
Frame №	575 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [115 x 229 from (536, 8)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [115 x 229 from (536, 8)]
Frame №	576 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [121 x 242 from (528, 7)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [121 x 242 from (528, 7)]
Frame №	577 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [104 x 209 from (535, 27)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [104 x 209 from (535, 27)]
Frame №	578 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [104 x 208 from (536, 27)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [104 x 208 from (536, 27)]
Frame №	579 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [102 x 203 from (535, 32)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [102 x 203 from (535, 32)]
Frame №	580 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [110 x 219 from (527, 23)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [110 x 219 from (527, 23)]
Frame №	581 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [111 x 222 from (527, 22)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [111 x 222 from (527, 22)]
Frame №	582 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [127 x 253 from (518, -3)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [127 x 253 from (518, -3)]
Frame №	583 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [124 x 247 from (520, -1)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [124 x 247 from (520, -1)]
Frame №	584 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [108 x 215 from (525, 26)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [108 x 215 from (525, 26)]
Frame №	585 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [85 x 170 from (532, 64)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [85 x 170 from (532, 64)]
Frame №	586 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [96 x 192 from (536, -2)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [96 x 192 from (536, -2)]
Frame №	587 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [91 x 182 from (539, 2)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [91 x 182 from (539, 2)]
Frame №	588 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [90 x 180 from (536, -3)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [90 x 180 from (536, -3)]
Frame №	589 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [89 x 178 from (536, -5)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [89 x 178 from (536, -5)]
Frame №	590 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [91 x 182 from (534, -6)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [91 x 182 from (534, -6)]
Frame №	591 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [91 x 182 from (533, -7)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [91 x 182 from (533, -7)]
Frame №	592 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [90 x 181 from (533, -8)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [90 x 181 from (533, -8)]
Frame №	593 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [92 x 184 from (531, -10)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [92 x 184 from (531, -10)]
Frame №	594 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [92 x 182 from (529, -12)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [92 x 182 from (529, -12)]
Frame №	595 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [92 x 184 from (529, -12)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [92 x 184 from (529, -12)]
Frame №	596 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [92 x 185 from (529, -14)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [92 x 185 from (529, -14)]
Frame №	597 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [93 x 185 from (528, -13)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [93 x 185 from (528, -13)]
Frame №	598 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [94 x 187 from (529, -16)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [94 x 187 from (529, -16)]
Frame №	599 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [93 x 186 from (528, -18)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [93 x 186 from (528, -18)]
Frame №	600 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [93 x 186 from (528, -18)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [93 x 186 from (528, -18)]
Frame №	601 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [89 x 178 from (533, -20)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [89 x 178 from (533, -20)]
Frame №	602 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [85 x 169 from (537, -18)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [85 x 169 from (537, -18)]
Frame №	603 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [85 x 170 from (534, -21)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [85 x 170 from (534, -21)]
Frame №	604 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [85 x 169 from (531, -21)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [85 x 169 from (531, -21)]
Frame №	605 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [83 x 165 from (534, -20)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [83 x 165 from (534, -20)]
Frame №	606 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [83 x 165 from (534, -20)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [83 x 165 from (534, -20)]
Frame №	607 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [83 x 165 from (534, -20)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [83 x 165 from (534, -20)]
Frame №	608 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [83 x 166 from (532, -20)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [83 x 166 from (532, -20)]
Frame №	609 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [81 x 162 from (532, -16)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [81 x 162 from (532, -16)]
Frame №	610 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [79 x 158 from (535, -15)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [79 x 158 from (535, -15)]
Frame №	611 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [80 x 159 from (535, -14)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [80 x 159 from (535, -14)]
Frame №	612 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	613 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	614 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	615 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	616 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	617 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	618 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	619 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	620 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	621 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [83 x 166 from (511, 307)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [83 x 166 from (511, 307)]
Frame №	622 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [93 x 187 from (499, 298)]
+Object's №: 1
 Coordinate: [90 x 180 from (532, 52)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [93 x 187 from (499, 298)]
+Object's №: 1
 Coordinate: [90 x 180 from (532, 52)]
Frame №	623 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [97 x 194 from (528, 47)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [97 x 194 from (528, 47)]
Frame №	624 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	625 ----------------------
Object's on frame in detect:	0
Object's on frame in detect_filter:	0
Frame №	626 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [91 x 183 from (489, 285)]
+Object's №: 1
 Coordinate: [71 x 141 from (584, 347)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [91 x 183 from (489, 285)]
+Object's №: 1
 Coordinate: [71 x 141 from (584, 347)]
Frame №	627 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [102 x 204 from (482, 276)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [102 x 204 from (482, 276)]
Frame №	628 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [107 x 214 from (472, 269)]
+Object's №: 1
 Coordinate: [69 x 137 from (583, 352)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [107 x 214 from (472, 269)]
+Object's №: 1
 Coordinate: [69 x 137 from (583, 352)]
Frame №	629 ----------------------
Object's on frame in detect:	3
+Object's №: 0
 Coordinate: [110 x 219 from (546, 280)]
+Object's №: 1
 Coordinate: [97 x 193 from (33, 111)]
+Object's №: 2
 Coordinate: [75 x 150 from (576, 339)]
				-----rejected------
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [110 x 219 from (546, 280)]
+Object's №: 1
 Coordinate: [97 x 193 from (33, 111)]
Frame №	630 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [112 x 224 from (462, 266)]
+Object's №: 1
 Coordinate: [109 x 217 from (543, 279)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [112 x 224 from (462, 266)]
+Object's №: 1
 Coordinate: [109 x 217 from (543, 279)]
Frame №	631 ----------------------
Object's on frame in detect:	3
+Object's №: 0
 Coordinate: [106 x 212 from (27, 101)]
+Object's №: 1
 Coordinate: [110 x 220 from (462, 262)]
+Object's №: 2
 Coordinate: [104 x 209 from (538, 281)]
Object's on frame in detect_filter:	3
+Object's №: 0
 Coordinate: [106 x 212 from (27, 101)]
+Object's №: 1
 Coordinate: [110 x 220 from (462, 262)]
+Object's №: 2
 Coordinate: [104 x 209 from (538, 281)]
Frame №	632 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [105 x 210 from (529, 273)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [105 x 210 from (529, 273)]
Frame №	633 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [117 x 235 from (451, 254)]
+Object's №: 1
 Coordinate: [104 x 208 from (527, 267)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [117 x 235 from (451, 254)]
+Object's №: 1
 Coordinate: [104 x 208 from (527, 267)]
Frame №	634 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [125 x 250 from (443, 238)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [125 x 250 from (443, 238)]
Frame №	635 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [116 x 232 from (448, 243)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [116 x 232 from (448, 243)]
Frame №	636 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [115 x 230 from (442, 241)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [115 x 230 from (442, 241)]
Frame №	637 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [105 x 209 from (442, 239)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [105 x 209 from (442, 239)]
Frame №	638 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [100 x 201 from (443, 239)]
+Object's №: 1
 Coordinate: [117 x 234 from (511, 243)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [100 x 201 from (443, 239)]
+Object's №: 1
 Coordinate: [117 x 234 from (511, 243)]
Frame №	639 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [115 x 230 from (510, 244)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [115 x 230 from (510, 244)]
Frame №	640 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [117 x 234 from (506, 240)]
+Object's №: 1
 Coordinate: [71 x 141 from (584, 299)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [117 x 234 from (506, 240)]
+Object's №: 1
 Coordinate: [71 x 141 from (584, 299)]
Frame №	641 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [113 x 226 from (503, 246)]
+Object's №: 1
 Coordinate: [71 x 141 from (584, 299)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [113 x 226 from (503, 246)]
+Object's №: 1
 Coordinate: [71 x 141 from (584, 299)]
Frame №	642 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [123 x 246 from (494, 227)]
+Object's №: 1
 Coordinate: [71 x 141 from (584, 299)]
